x	y
1	8.91324919534617
2	9.49543516399077
3	10.0948338126669
4	9.19224996286859
5	10.7324876972904
6	8.91232165907094
7	10.2117543807753
8	8.51793667308743
9	12.3814803835337
10	8.74706146041762
11	10.1542251071717
12	11.5585053040626
13	10.6888914092795
14	8.05564083092595
15	10.9047050094142
16	11.2521276105537
17	10.3422920083401
18	8.93475746939507
19	11.5606381300603
20	10.2325541520173
21	11.5244510714876
22	10.154642828118
23	9.48137362862439
24	9.42550390924997
25	11.5956209673667
26	10.2127795812669
27	10.601183410882
28	11.8766276598153
29	10.5994891554548
30	9.0421702959254
31	10.8653664137521
32	11.0507050766435
33	8.0572896164147
34	11.7432292748168
35	9.62359415796134
36	11.9771614005115
37	10.7739853260636
38	10.7612315930945
39	10.2319411349677
40	12.4046366574051
